callsign,freq_mhz,city,state,class,erp_kw,lat,lon
W16EA-D,485,Syracuse,NY,LPD,12.3,43.05006,-76.15075
W17ED-D,491,"Hornell, Alfred",NY,LPD,1.0,42.72317,-77.67574
W18FE-D,497,Gloversville,NY,LPT,2.5,43.04147,-74.36653
W18GE-D,497,Plattsburgh,NY,LPD,15.0,44.77047,-73.61267
W19ET-D,503,Bath,NY,LPD,0.8,42.29222,-77.67389
W20CQ-D,509,Hempstead,NY,LPD,1.25,40.79556,-73.46111
W22DO-D,521,Utica,NY,LPT,1.55,43.14389,-75.1775
W23ER-D,527,Poughkeepsie,NY,LPT,11.0,41.71875,-73.99594
W24FN-D,533,Utica,NY,LPD,15.0,43.03714,-75.44436
W25AT-D,539,Tupper Lake,NY,LPT,0.165,44.1595,-74.47489
W26BF-D,545,Elmira,NY,LPD,5.0,42.12667,-76.79306
W26EP-D,545,Potsdam,NY,LPD,0.075,44.64856,-75.01844
W26GN-D,545,Binghamton,NY,LPD,15.0,42.06094,-75.94611
W29EW-D,563,Willsboro,NY,LPT,0.396,44.40536,-73.43147
W29EZ-D,563,Elmira,NY,LPD,0.776,42.03194,-76.78361
W29FY-D,563,New York,NY,LPD,2.56,40.75225,-73.96725
W29GG-D,563,Warwick,NY,LPD,15.0,41.05419,-74.25431
W30BW-D,569,Buffalo,NY,LPD,1.69,42.27647,-78.65822
W30FI-D,569,New York,NY,LPT,15.0,40.58567,-73.95383
W30FV-D,569,Buffalo,NY,LPD,15.0,43.005,-78.9925
W34FR-D,593,Ithaca,NY,LPT,15.0,42.44172,-76.5775
W36FQ-D,605,Elmira,NY,LPD,15.0,42.142,-77.07744
WABC-TV,177,New York,NY,DTV,34.0,40.74833,-73.98583
WASA-LD,213,Port Jervis,NY,LPD,3.0,40.713,-74.01314
WAWW-LD,569,Rochester,NY,LPD,15.0,43.13528,-77.585
WBBZ-TV,177,Springville,NY,DTV,26.9,42.56786,-78.72297
WBGH-CD,509,Binghamton,NY,DCA,0.04,42.06083,-75.94306
WBGT-CD,563,Rochester,NY,DCA,15.0,43.13528,-77.585
WBLZ-LD,521,Syracuse,NY,LPD,12.5,43.05833,-76.16639
WBNF-CD,479,Buffalo,NY,DCA,15.0,43.02561,-78.92836
WBNG-TV,183,Binghamton,NY,DTV,23.8,42.05861,-75.95139
WBXZ-LD,527,Buffalo,NY,LPD,15.0,42.88014,-78.87642
WCBS-TV,605,New York,NY,DTV,548.0,40.713,-74.01314
WCFE-TV,605,Plattsburgh,NY,DTV,67.0,44.69528,-73.88306
WCNY-TV,509,Syracuse,NY,DTV,62.0,42.94494,-76.11839
WCWN,521,Schenectady,NY,DTV,750.0,42.62536,-74.01019
WDSS-LD,213,Syracuse,NY,LPD,28.0,42.80144,-76.43689
WDYA-LD,587,New York,NY,LPD,15.0,40.74833,-73.98583
WDYJ-LD,587,New York,NY,LPD,15.0,40.74833,-73.98583
WECY-LD,503,Elmira,NY,LPD,0.8,42.14194,-77.0775
WENY-TV,599,Elmira,NY,DTV,145.0,42.142,-77.07744
WEPT-CD,557,Peekskill,NY,DCA,15.0,40.96083,-73.9225
WETM-TV,527,Elmira,NY,DTV,265.0,42.10611,-76.87111
WFNY-CD,485,Gloversville,NY,DCA,8.8,43.10174,-74.37041
WFTY-DT,527,Smithtown,NY,DTV,655.0,40.88972,-72.95306
WFXV,593,Utica,NY,DTV,1000.0,43.14475,-75.17561
WGCE-CD,545,Rochester,NY,DCA,15.0,43.13486,-77.58492
WGRZ,587,Buffalo,NY,DTV,716.0,42.71861,-78.56278
WHAM-TV,189,Rochester,NY,DTV,30.0,43.13528,-77.58389
WHEC-TV,195,Rochester,NY,DTV,18.1,43.13564,-77.58369
WHSU-CD,527,Syracuse,NY,DCA,9.5,43.05833,-76.16639
WHTV-LD,575,New York,NY,LPD,15.0,40.75225,-73.96725
WICZ-TV,177,Binghamton,NY,DTV,28.0,42.05611,-75.94389
WIVB-TV,605,Buffalo,NY,DTV,800.0,42.65917,-78.62556
WIVT,551,Binghamton,NY,DTV,298.0,42.06083,-75.94306
WJKP-LD,473,Corning,NY,LPD,3.0,42.14194,-77.0775
WKBW-TV,593,Buffalo,NY,DTV,660.0,42.6375,-78.61972
WKOB-LD,213,New York,NY,LPD,3.0,40.713,-74.01314
WKOF,479,Syracuse,NY,DTV,475.0,42.94494,-76.11839
WKTV,563,Utica,NY,DTV,708.0,43.1025,-74.94056
WLIG-LD,491,"Plainview, Etc.",NY,LPD,1.0,40.77897,-73.42428
WLIW,581,Garden City,NY,DTV,72.0,40.713,-74.01314
WLNY-TV,563,Riverhead,NY,DTV,1000.0,40.89725,-72.91517
WMBQ-CD,581,New York,NY,DCA,0.008,40.713,-74.01314
WMHT,539,Schenectady,NY,DTV,445.0,42.62536,-74.01019
WMJQ-CD,551,Syracuse,NY,DCA,12.0,43.05833,-76.16639
WNBC,599,New York,NY,DTV,575.0,40.713,-74.01314
WNCE-CD,575,Glens Falls,NY,DCA,15.0,43.28922,-73.74344
WNDR-LD,581,Auburn,NY,LPD,2.0,42.95139,-76.58444
WNDT-CD,207,Manhattan,NY,DCA,6.5,40.713,-74.01314
WNED-TV,575,Buffalo,NY,DTV,175.0,43.03006,-78.92058
WNGJ-LD,509,Ogdensburg,NY,LPD,0.35,44.65,-75.45583
WNGN-LD,605,Troy,NY,LPD,15.0,43.02006,-73.524
WNGX-LD,587,Schenectady,NY,LPD,15.0,43.02006,-73.524
WNIB-LD,201,Rochester,NY,LPD,3.0,43.26314,-77.65964
WNLO,605,Buffalo,NY,DTV,800.0,42.65917,-78.62556
WNMF-LD,509,New York,NY,LPD,6.02,40.75225,-73.96725
WNPI-DT,527,Norwood,NY,DTV,40.0,44.49139,-74.85722
WNWT-LD,63,New York,NY,LPD,40.0,40.713,-74.01314
WNYB,551,Jamestown,NY,DRT,15.0,43.03006,-78.92058
WNYE-TV,533,New York,NY,DTV,180.0,40.75622,-73.98625
WNYF-CD,599,Watertown,NY,DCA,15.0,43.95417,-75.72889
WNYI,213,Ithaca,NY,DTV,28.0,42.80144,-76.43689
WNYJ-LD,557,Newburgh,NY,LPD,13.6,41.71875,-73.99594
WNYN-LD,569,New York,NY,LPD,15.0,40.58567,-73.95383
WNYO-TV,485,Buffalo,NY,DTV,575.0,43.02561,-78.92836
WNYS-CD,485,Ithaca,NY,DCA,1.7,42.42978,-76.49658
WNYT,515,Albany,NY,DTV,970.0,42.62536,-74.01019
WNYW,551,New York,NY,DTV,92.8,40.713,-74.01314
WNYZ-LD,85,New York,NY,LPD,3.0,40.74731,-73.94375
WONO-CD,533,"Syracuse, Etc.",NY,DCA,15.0,43.05833,-76.16639
WPBS-DT,545,Watertown,NY,DTV,98.0,43.86278,-75.72722
WPIX,201,New York,NY,DTV,26.0,40.74833,-73.98583
WPNY-LD,201,"Utica, Etc.",NY,LPD,0.16,43.14475,-75.17561
WPTZ,473,Plattsburgh,NY,DTV,650.0,44.52558,-72.81567
WPXJ-TV,533,Batavia,NY,DTV,500.0,42.78153,-78.45714
WPXN-TV,593,New York,NY,DTV,170.0,40.713,-74.01314
WPXU-LD,563,Amityville,NY,LPD,2.56,40.75225,-73.96725
WRGB,599,Schenectady,NY,DTV,1000.0,42.62536,-74.01019
WRNN-TV,539,New Rochelle,NY,DTV,57.8,40.713,-74.01314
WROC-TV,515,Rochester,NY,DTV,1000.0,43.13564,-77.58369
WSKA,539,Corning,NY,DTV,50.0,42.142,-77.07744
WSKG-TV,575,Binghamton,NY,DTV,40.2,42.06117,-75.94561
WSPX-TV,605,Syracuse,NY,DTV,82.0,42.945,-76.02417
WSTM-TV,503,Syracuse,NY,DTV,150.0,42.94494,-76.11839
WSYR-TV,491,Syracuse,NY,DTV,105.0,42.945,-76.02417
WSYT,473,Syracuse,NY,DTV,540.0,42.88061,-76.19964
WTEN,533,Albany,NY,DTV,1000.0,42.62536,-74.01019
WTKJ-LD,503,Watertown,NY,LPD,15.0,44.11611,-76.33889
WTKO-CD,581,Oneida,NY,DCA,15.0,43.06589,-75.66739
WTVH,497,Syracuse,NY,DTV,109.0,42.94494,-76.11839
WTVU-CD,539,Syracuse,NY,DCA,15.0,43.05833,-76.16639
WUCB-LD,581,Cobleskill,NY,LPD,9.4,42.65083,-74.52306
WUHF,557,Rochester,NY,DTV,320.0,43.13486,-77.58492
WUTR,569,Utica,NY,DTV,50.0,43.14528,-75.17611
WUTV,581,Buffalo,NY,DTV,1000.0,43.02561,-78.92836
WVBG-LD,491,Greenwich,NY,LPD,15.0,42.54081,-73.97314
WVNC-LD,533,Watertown,NY,LPD,15.0,43.96794,-75.80589
WVNG-LD,563,Canton,NY,LPD,5.0,44.53361,-75.09694
WVOA-LD,85,Syracuse,NY,LPD,2.75,43.05833,-76.16639
WVTT-CD,201,Olean,NY,DCA,3.0,42.71861,-78.56278
WVVC-LD,587,Utica,NY,LPD,15.0,43.03747,-75.19542
WVVH-CD,497,Southampton,NY,DCA,15.0,40.96967,-72.34628
WWDG-CD,557,Utica,NY,DCA,10.2,43.14417,-75.17889
WWHC-LD,509,Olean,NY,LPD,3.0,42.71861,-78.56278
WWLF-LD,599,Syracuse,NY,LPD,5.0,43.05833,-76.16639
WWNY-CD,497,Massena,NY,DCA,4.0,44.49139,-74.85722
WWNY-TV,183,Carthage,NY,DTV,50.0,43.95417,-75.72889
WWTI,575,Watertown,NY,DTV,31.1,43.87972,-75.71972
WXNY-LD,527,New York,NY,LPD,3.25,40.74833,-73.98583
WXXA-TV,183,Albany,NY,DTV,22.0,42.62536,-74.01019
WXXI-TV,521,Rochester,NY,DTV,273.0,43.13528,-77.58389
WYBN-LD,545,Cobleskill,NY,LPD,15.0,42.62761,-74.01039
WYCI,593,Saranac Lake,NY,DTV,11.4,44.34114,-74.12819
WYDC,569,Corning,NY,DTV,55.0,42.142,-77.07744
WYNB-LD,569,Ellenville,NY,LPD,15.0,41.68506,-74.356
WYPX-TV,503,Amsterdam,NY,DTV,600.0,42.63694,-74.00083
WZPJ-LD,527,Albany,NY,LPD,15.0,42.63694,-74.00083
WZPK-LD,575,Monticello,NY,LPD,4.7,41.71953,-73.99542
KONV-LD,527,Canton,OH,LPD,14.0,41.487,-81.68364
W06DQ-D,85,Toledo,OH,LPT,1.5,41.74472,-84.01833
W07EF-D,177,Youngstown,OH,LPD,3.0,40.98597,-80.60353
W13DP-D,213,Youngstown,OH,LPT,0.27,41.08017,-80.64011
W13DS-D,213,Cleveland,OH,LPT,0.3,41.75722,-81.04139
W17EB-D,491,Columbus,OH,LPD,15.0,39.97111,-83.02778
W18ES-D,497,Mansfield,OH,LPT,15.0,40.70922,-82.48628
W18EY-D,497,Canton,OH,LPD,0.6,40.31186,-81.47122
W19FO-D,503,Cincinnati,OH,LPD,15.0,39.20914,-84.50672
W25FI-D,539,Maplewood,OH,LPT,6.7,40.55292,-84.51725
W25GP-D,539,Akron,OH,LPD,15.0,41.06464,-81.58286
W26FQ-D,545,Cadiz,OH,LPD,15.0,40.05903,-81.21622
W27DG-D,551,Millersburg,OH,LPD,10.3,40.89861,-81.21
W28FG-D,557,Akron,OH,LPD,15.0,41.06464,-81.58286
W30FP-D,569,Lima,OH,LPD,10.0,40.76306,-84.18361
W32GE-D,581,Cadiz,OH,LPD,15.0,40.05903,-81.21622
W32GL-D,581,Cincinnati,OH,LPD,15.0,39.01381,-84.51422
W34FP-D,593,Eastlake,OH,LPT,9.2,41.69117,-81.04647
WAMS-CD,563,Minster/New Bremen,OH,DCA,15.0,40.38867,-84.35733
WBDT,575,Springfield,OH,DTV,1000.0,39.71861,-84.25611
WBGU-TV,521,Bowling Green,OH,DTV,137.0,41.13667,-83.90667
WBNS-TV,515,Columbus,OH,DTV,1000.0,39.97111,-83.02778
WBNX-TV,491,Akron,OH,DTV,505.0,41.38389,-81.69528
WBQC-LD,557,Cincinnati,OH,LPD,15.0,39.12511,-84.49889
WCBZ-CD,497,Columbus,OH,DCA,15.0,40.11494,-82.98203
WCDN-LD,177,Cleveland,OH,LPD,0.3,41.38389,-81.69528
WCET,491,Cincinnati,OH,DTV,274.0,39.12417,-84.52167
WCLL-CD,503,Columbus,OH,DCA,15.0,39.97111,-83.02778
WCMH-TV,473,Columbus,OH,DTV,902.0,39.97111,-83.02778
WCPO-TV,545,Cincinnati,OH,DTV,1000.0,39.12511,-84.49889
WCPX-LD,539,Columbus,OH,LPD,15.0,40.05014,-82.95075
WCSN-LD,545,Columbus,OH,LPD,15.0,40.01722,-83.01972
WDEM-CD,533,Columbus,OH,DCA,15.0,39.93722,-83.02111
WDLI-TV,521,Canton,OH,DTV,950.0,41.05556,-81.59361
WDTJ-LD,497,Toledo,OH,LPD,14.0,41.65336,-83.54797
WDTN,575,Dayton,OH,DTV,1000.0,39.71889,-84.25586
WDYC-LD,551,Cincinnati,OH,LPD,15.0,39.12314,-84.54794
WEAO,533,Akron,OH,DTV,191.0,41.08292,-81.63378
WEKA-LD,545,Canton,OH,LPD,10.0,41.487,-81.68364
WEWS-TV,479,Cleveland,OH,DTV,1000.0,41.37389,-81.7175
WFMJ-TV,587,Youngstown,OH,DTV,740.0,41.08017,-80.64011
WFND-LD,503,Findlay,OH,LPD,15.0,41.11142,-83.64797
WGCT-CD,183,Columbus,OH,DCA,3.0,39.97111,-83.02778
WGGN-TV,63,Sandusky,OH,DTV,10.0,41.07508,-82.45111
WGTE-TV,563,Toledo,OH,DTV,49.5,41.65722,-83.43194
WHIO-TV,587,Dayton,OH,DTV,854.0,39.73383,-84.24783
WHIZ-TV,569,Zanesville,OH,DTV,500.0,39.92833,-81.98528
WIVC-LD,213,Canton,OH,LPD,2.5,40.88061,-81.42789
WIVD-LD,545,Canton,OH,LPD,15.0,40.89861,-81.21
WIVM-LD,593,Akron-Canton,OH,LPD,1.5,40.985,-81.69278
WIVN-LD,569,Massilon,OH,LPD,0.475,40.68653,-81.56028
WIVX-LD,213,Cleveland,OH,LPD,3.0,41.32167,-81.76056
WJW,183,Cleveland,OH,DTV,11.0,41.36325,-81.71594
WKBN-TV,575,Youngstown,OH,DTV,703.0,41.0565,-80.64528
WKEF,593,Dayton,OH,DTV,950.0,39.72461,-84.25489
WKRC-TV,207,Cincinnati,OH,DTV,15.55,39.11639,-84.50194
WKYC,503,Cleveland,OH,DTV,1000.0,41.38608,-81.68908
WLIO,183,Lima,OH,DTV,40.0,40.77544,-84.12061
WLMA,69,Lima,OH,DTV,35.0,40.76306,-84.18361
WLMB,599,Toledo,OH,DTV,375.0,41.74472,-84.01833
WLWD-LD,533,Dayton,OH,LPD,6.5,39.72461,-84.25489
WLWT,509,Cincinnati,OH,DTV,880.0,39.12417,-84.52167
WMFD-TV,207,Mansfield,OH,DTV,16.4,40.76389,-82.61778
WMNT-CD,605,Toledo,OH,DCA,15.0,41.65336,-83.53061
WNEO,563,Alliance,OH,DTV,465.0,40.90644,-80.91092
WNWO-TV,527,Toledo,OH,DTV,275.0,41.6675,-83.35611
WOCB-CD,521,Marion,OH,DCA,15.0,40.31306,-83.05111
WOCV-CD,551,Cleveland,OH,DCA,15.0,41.38389,-81.69528
WODP-LD,479,Toledo,OH,LPD,15.0,41.60361,-83.90594
WOHL-CD,479,Lima,OH,DCA,15.0,40.77544,-84.12061
WOHW-LD,545,Lima,OH,LPD,0.5,40.87222,-84.58778
WOHZ-CD,509,Canton,OH,DCA,15.0,40.89,-81.26972
WOIO,195,Shaker Heights,OH,DTV,30.0,41.37917,-81.72
WOOH-LD,563,Zanesville,OH,LPD,15.0,40.01019,-83.18856
WOSU-TV,485,Columbus,OH,DTV,675.0,40.15917,-82.92297
WOUB-TV,581,Athens,OH,DTV,278.0,39.31444,-82.14972
WOUC-TV,85,Cambridge,OH,DTV,7.11,40.09222,-81.28833
WPNM-CD,551,Leipsic,OH,DCA,15.0,41.13667,-83.90667
WPTD,599,Dayton,OH,DTV,250.0,39.72111,-84.25
WPTO,563,Oxford,OH,DTV,500.0,39.12417,-84.52167
WQCW,479,Portsmouth,OH,DTV,1000.0,38.51008,-82.21931
WQDI-LD,515,Canton,OH,LPD,15.0,41.487,-81.68364
WQHS-DT,605,Cleveland,OH,DTV,780.0,41.38278,-81.70167
WQIZ-LD,587,Ashland,OH,LPD,15.0,40.74728,-82.31489
WQMC-LD,479,Columbus,OH,LPD,15.0,39.93722,-83.02111
WRAP-LD,485,Cleveland,OH,LPD,15.0,41.38389,-81.69528
WRCX-LD,189,Dayton,OH,LPD,3.0,39.72444,-84.255
WRGT-TV,605,Dayton,OH,DTV,1000.0,39.72461,-84.25489
WRLM,533,Canton,OH,DTV,191.0,41.08292,-81.63378
WSFJ-TV,503,London,OH,DTV,15.0,39.97111,-83.02778
WSTR-TV,497,Cincinnati,OH,DTV,325.0,39.20028,-84.52278
WSYX,557,Columbus,OH,DTV,677.0,39.93722,-83.02111
WTCL-LD,509,Cleveland,OH,LPD,15.0,41.37917,-81.71972
WTLW-CD,491,Lima,OH,DCA,15.0,40.76306,-84.18361
WTOL,201,Toledo,OH,DTV,26.0,41.67278,-83.37972
WTOV-TV,189,Steubenville,OH,DTV,30.0,40.34258,-80.62036
WTTE,551,Columbus,OH,DTV,1000.0,39.93722,-83.02111
WTVG,213,Toledo,OH,DTV,20.1,41.68333,-83.41361
WTZP-LD,575,Portsmouth,OH,LPD,15.0,38.72264,-83.00142
WUAB,195,Lorain,OH,DTV,30.0,41.37917,-81.71972
WUEK-LD,539,Canton,OH,LPD,7.0,41.487,-81.68364
WUPW,545,Toledo,OH,DTV,65.0,41.65611,-83.44472
WVIZ,599,Cleveland,OH,DTV,219.5,41.38608,-81.68908
WVPX-TV,521,Akron,OH,DTV,950.0,41.05556,-81.59361
WWHO,527,Chillicothe,OH,DTV,885.0,39.93722,-83.02111
WXCB-CD,539,Delaware,OH,DCA,15.0,40.61278,-83.13
WYFX-LD,581,Youngstown,OH,LPD,15.0,41.0565,-80.64528
WYTV,575,Youngstown,OH,DTV,703.0,41.0565,-80.64528
WZCD-LD,581,Dayton,OH,LPD,14.3,39.72461,-84.25489
K07AAU-D,177,Tulsa,OK,LPD,1.0,36.16267,-95.97928
K13ABB-D,213,Broken Arrow / Tulsa,OK,LPD,3.0,35.98533,-95.71189
K14MU-D,473,Weatherford,OK,LPT,0.535,35.49142,-98.732
K14NY-D,473,Sayre,OK,LPT,0.43,35.15139,-99.71417
K14QP-D,473,"Woodward, Etc.",OK,LPT,0.5,36.56528,-99.27778
K15AA-D,479,Hugo,OK,LPT,7.56,33.99583,-95.51
K15HL-D,479,Cherokee & Alva,OK,LPT,0.5,36.785,-98.55978
K15HQ-D,479,Sayre,OK,LPT,0.43,35.15139,-99.71417
K15LM-D,479,Mcalester,OK,LPT,0.4,34.98694,-95.70306
K16AB-D,485,Guymon,OK,LPT,6.3,36.67025,-101.48039
K16DX-D,485,Gage,OK,LPT,0.54,36.43472,-99.77472
K16IR-D,485,Sayre,OK,LPT,0.43,35.15139,-99.71417
K16LQ-D,485,Seiling,OK,LPT,0.5,36.09306,-98.95444
K16OF-D,485,Lawton,OK,LPT,4.86,34.24583,-98.43083
K17ID-D,491,Cherokee & Alva,OK,LPT,0.5,36.785,-98.55978
K17JN-D,491,Oklahoma City,OK,LPD,15.0,35.41506,-97.51058
K17MK-D,491,Elk City,OK,LPT,0.45,35.35694,-99.26917
K18HX-D,497,Hollis,OK,LPT,0.95,34.74172,-99.80872
K18IZ-D,497,Grandfield,OK,LPT,15.0,34.20139,-98.72944
K18LS-D,497,Strong City,OK,LPT,0.43,35.78278,-99.58722
K18LY-D,497,Seiling,OK,LPT,0.5,36.09306,-98.95444
K19AA-D,503,Altus,OK,LPT,0.43,34.61,-99.33611
K20BR-D,509,"Gage, Etc.",OK,LPT,0.54,36.43472,-99.77472
K20IT-D,509,Boise City,OK,LPT,10.7,36.72472,-102.48028
K20JB-D,509,Hollis,OK,LPT,0.94,34.74172,-99.80872
K20JD-D,509,Cherokee & Alva,OK,LPT,0.5,36.785,-98.55978
K20MH-D,509,Duncan,OK,LPT,10.0,34.43361,-97.68528
K20NJ-D,509,Elk City,OK,LPT,0.47,35.35694,-99.26917
K20OH-D,509,Ardmore,OK,LPD,0.1,34.03278,-96.80028
K21IT-D,515,Weatherford,OK,LPT,0.53,35.49142,-98.732
K21JN-D,515,Erick,OK,LPT,0.42,35.15139,-99.71417
K21MP-D,515,Lawton,OK,LPD,15.0,34.6075,-98.27417
K21MT-D,515,Seiling,OK,LPT,0.5,36.09306,-98.95444
K22BR-D,521,"May, Etc.",OK,LPT,0.54,36.43472,-99.77472
K22ID-D,521,Alva - Cherokee,OK,LPT,0.5,36.785,-98.55978
K22LZ-D,521,Hollis,OK,LPT,0.89,34.74172,-99.80872
K22MA-D,521,Elk City,OK,LPT,0.46,35.35694,-99.26917
K22MT-D,521,Idabel,OK,LPT,9.5,34.04925,-94.73617
K23IZ-D,527,Strong City,OK,LPT,0.45,35.78278,-99.58722
K23ND-D,527,Sayre,OK,LPT,0.4,35.15139,-99.71417
K23NH-D,527,Seiling,OK,LPT,0.5,36.09306,-98.95444
K24MD-D,533,Sayre,OK,LPT,0.39,35.15139,-99.71417
K25JO-D,539,Altus,OK,LPT,0.46,34.63917,-99.35556
K25JQ-D,539,"May, Etc.",OK,LPT,0.5,36.43472,-99.77472
K25PG-D,539,Strong City,OK,LPT,0.44,35.78278,-99.58722
K25RU-D,539,Bartlesville,OK,LPD,15.0,36.97194,-95.89667
K26IS-D,545,"Woodward, Etc.",OK,LPT,0.5,36.56528,-99.27778
K26JO-D,545,Guymon,OK,LPT,2.46,36.6775,-101.465
K26NC-D,545,Elk City,OK,LPT,0.45,35.35694,-99.26917
K26ND-D,545,Hollis,OK,LPT,0.89,34.74172,-99.80872
K26PA-D,545,Ardmore,OK,LPD,0.3,34.24167,-97.14247
K27JO-D,551,Strong City,OK,LPT,0.44,35.78278,-99.58722
K27MV-D,551,Durant,OK,LPT,13.0,33.98978,-96.39594
K27MY-D,551,Altus,OK,LPT,0.44,34.63917,-99.35556
K27OB-D,551,Tulsa,OK,LPD,2.0,36.11028,-96.03508
K28DJ-D,557,Broken Bow,OK,LPD,0.38,33.93667,-94.76306
K28GI-D,557,Guymon,OK,LPT,2.46,36.6775,-101.465
K28JX-D,557,Alva - Cherokee,OK,LPT,0.5,36.785,-98.55978
K28NU-D,557,Buffalo,OK,LPT,9.4,36.72944,-99.71667
K28NV-D,557,Ponca City,OK,LPT,13.0,36.73919,-97.04225
K28OX-D,557,Weatherford,OK,LPT,0.53,35.49142,-98.732
K29HY-D,563,Strong City,OK,LPT,0.44,35.78278,-99.58722
K29HZ-D,563,"Woodward, Etc.",OK,LPT,0.5,36.56528,-99.27778
K29LJ-D,563,Altus,OK,LPT,0.45,34.63917,-99.35556
K30AE-D,569,Alva,OK,LPT,15.0,36.78611,-98.55917
K30FY-D,569,Guymon,OK,LPT,2.46,36.6775,-101.465
K30JP-D,569,Sayre,OK,LPT,0.41,35.15139,-99.71417
K30OK-D,569,Tulsa,OK,LPD,15.0,36.15028,-95.99056
K31JQ-D,575,"Woodward, Etc.",OK,LPT,0.5,36.56528,-99.27778
K31JW-D,575,Elk City,OK,LPT,0.47,35.35694,-99.26917
K31MK-D,575,Lawton,OK,LPD,15.0,34.59306,-98.31833
K31NA-D,575,Altus,OK,LPT,0.44,34.63917,-99.35556
K32GD-D,581,Guymon,OK,LPT,2.46,36.6775,-101.465
K32IC-D,581,Altus,OK,LPT,0.46,34.63917,-99.35556
K32MG-D,581,Enid,OK,LPD,0.1,36.40789,-97.99875
K32OF-D,581,Elk City,OK,LPT,0.45,35.35694,-99.26917
K32PL-D,581,Lawton,OK,LPD,15.0,34.6075,-98.27417
K33JM-D,587,"Mooreland, Etc.",OK,LPT,0.5,36.56528,-99.27778
K33NV-D,587,Strong City,OK,LPT,0.43,35.78278,-99.58722
K34IN-D,593,Beaver,OK,LPT,12.3,36.8125,-100.53639
K34JJ-D,593,Hollis,OK,LPT,0.91,34.74172,-99.80872
K34JK-D,593,Elk City,OK,LPT,0.46,35.35694,-99.26917
K34NE-D,593,Lawton,OK,LPD,2.5,34.6075,-98.27417
K35KE-D,599,Hollis,OK,LPT,0.9,34.74172,-99.80872
K35MQ-D,599,Weatherford,OK,LPT,0.515,35.49142,-98.732
K35MV-D,599,Concho,OK,LPT,15.0,35.60725,-97.99367
K36AB-D,605,Lawton,OK,LPT,15.0,34.62339,-98.27142
K36IY-D,605,Weatherford,OK,LPT,0.52,35.49142,-98.732
K36KE-D,605,Ardmore,OK,LPT,15.0,34.20278,-97.15361
K36NQ-D,605,Altus,OK,LPT,0.44,34.63917,-99.35556
K36NR-D,605,Seiling,OK,LPT,0.5,36.09306,-98.95444
K36NV-D,605,Strong City,OK,LPT,0.45,35.78278,-99.58722
KAUT-TV,503,Oklahoma City,OK,DTV,750.0,35.56861,-97.48917
KBZC-LD,509,Oklahoma City,OK,LPD,7.2,35.59781,-97.48978
KCYH-LD,593,Ardmore,OK,LPD,15.0,34.18836,-97.20369
KDOR-TV,605,Bartlesville,OK,DTV,1000.0,36.51572,-95.77092
KETA-TV,213,Oklahoma City,OK,DTV,50.0,35.59781,-97.48978
KFOR-TV,551,Oklahoma City,OK,DTV,600.0,35.56861,-97.48917
KGEB,207,Tulsa,OK,DTV,21.5,36.04306,-95.95333
KJRH-TV,183,Tulsa,OK,DTV,15.9,36.02083,-95.67583
KKTM-LD,515,Altus,OK,LPD,9.0,34.60933,-99.33739
KLHO-LD,545,Oklahoma City,OK,LPD,15.0,35.36944,-97.46028
KMYT-TV,593,Tulsa,OK,DTV,812.5,36.02667,-95.67917
KOCB,587,Oklahoma City,OK,DTV,900.0,35.5495,-97.48864
KOCM,485,Norman,OK,DTV,27.0,35.56025,-97.48544
KOCO-TV,177,Oklahoma City,OK,DTV,65.7,35.5625,-97.49028
KOCY-LD,473,Oklahoma City,OK,LPD,15.0,35.41511,-97.50919
KOED-TV,201,Tulsa,OK,DTV,47.0,36.02083,-95.67583
KOET,575,Eufaula,OK,DTV,1000.0,35.18361,-95.33889
KOHC-CD,575,Oklahoma City,OK,DCA,15.0,35.36283,-97.44947
KOKH-TV,533,Oklahoma City,OK,DTV,1000.0,35.5495,-97.48864
KOKI-TV,521,Tulsa,OK,DTV,1000.0,36.02667,-95.67917
KOPX-TV,497,Oklahoma City,OK,DTV,200.0,35.56861,-97.48917
KOTV-DT,545,Tulsa,OK,DTV,574.0,36.02083,-95.67583
KQCW-DT,509,Muskogee,OK,DTV,700.0,36.02081,-95.6755
KRSU-TV,581,Claremore,OK,DTV,133.0,36.40083,-95.60861
KSBI,527,Oklahoma City,OK,DTV,540.0,35.59781,-97.48978
KSWO-TV,201,Lawton,OK,DTV,138.0,34.21567,-98.72175
KTBO-TV,479,Oklahoma City,OK,DTV,700.0,35.57639,-97.48625
KTEN,491,Ada,OK,DTV,1000.0,34.35953,-96.55972
KTOU-LD,521,Oklahoma City,OK,LPD,15.0,35.38722,-97.49917
KTPX-TV,557,Okmulgee,OK,DTV,1000.0,35.83389,-96.12472
KTUL,473,Tulsa,OK,DTV,1000.0,35.96889,-95.61556
KTUO-LD,527,Tulsa,OK,LPD,15.0,36.11092,-96.03331
KTUZ-TV,563,Shawnee,OK,DTV,1000.0,35.56025,-97.48544
KTZT-CD,563,Tulsa,OK,DCA,15.0,36.16267,-95.97928
KUOC-LD,587,Enid,OK,LPD,5.0,36.13133,-96.07058
KUOK,599,Woodward,OK,DTV,8.0,36.273,-99.44614
KUOK-CD,605,Oklahoma City,OK,DCA,7.33,35.415,-97.51028
KUOT-CD,515,Oklahoma City,OK,DCA,15.0,35.36947,-97.46108
KUTU-CD,491,Tulsa,OK,DCA,6.55,36.15028,-95.99058
